,Destination latitude( deg N ),Destination longitudes( deg E ),Distance,Fare,Starting latitude( deg N),Starting longitude( deg E ),Timestamp,Total luggage weight,Traffic stuck time,Vehicle type,Wait time
8282,22.539992,88.399535,34,464.2,22.494698,88.397631,2015-05-12 01:51:50,23.0,18,taxi non Ac,13.0
8283,12.888321,80.216857,44,33.33,13.082153,80.217984,2015-05-28 22:53:56,,52,Metro,
8284,13.143666,80.140893,47,35.33,12.945809,80.214667,2016-07-02 03:57:36,,54,Metro,
8285,22.623836,88.448907,27,45.57,22.735964,88.395525,2015-01-02 05:01:36,,7,Mini bus,
8286,13.116783,77.506691,20,49.3,13.089313,77.548233,2015-03-22 20:04:34,,38,Ac Bus,
8287,25.370443,83.014052,19,405.0,25.376474,83.016504,2016-07-13 12:46:22,20.0,26,taxi Non ac,7.0
8288,22.499876,88.41541,32,492.0,22.667768,88.384601,2016-06-28 11:21:32,20.0,36,taxi ac,19.0
8289,25.262719,82.985392,9,193.33,25.259983,83.012443,2016-05-22 16:48:50,12.0,15,Taxi non Ac,4.0
8290,25.351013,82.97306,16,387.75,25.335171,82.963886,2016-12-14 06:43:48,16.0,27,Taxi Non AC,15.0
8291,19.026318,72.856484,40,56.09,19.154905,72.850757,2015-03-03 22:17:56,,22,Metro,
8292,19.170346,72.882474,29,497.15,19.12965,72.864448,2015-11-28 00:46:00,,44,auto rickshaw,
8293,13.143471,80.245274,32,30.58,13.107783,80.238752,2015-03-07 19:10:14,,31,Bus,
8294,19.029958,72.883912,26,312.0,19.200118,72.856916,2016-10-04 10:47:54,,14,auto rickshaw,
8295,25.270944,82.994669,37,792.87,25.330234,82.972145,2015-04-02 05:24:54,,34,Auto rickshaw,
8296,19.138197,72.854301,21,439.2,19.239656,72.861627,2016-04-18 10:11:51,26.0,33,taxi ac,15.0
8297,13.004973,77.48857,42,32.83,12.886376,77.670911,2015-04-17 23:58:07,,75,Mini Bus,
8298,22.549818,88.41044,48,770.22,22.629402,88.379877,2015-06-13 04:46:56,29.0,11,taxi ac,7.0
8299,25.320234,83.007778,18,85.0,25.331841,82.999741,2016-02-07 15:09:46,,7,mini bus,
8300,22.629724,88.397365,43,663.6,22.710332,88.433024,2015-06-21 09:35:09,30.0,77,Taxi AC,0.0
8301,19.033703,72.857449,36,617.16,19.143611,72.837827,2016-09-26 01:15:46,,29,AUTO RICKSHAW,
8302,13.020951,80.192604,27,36.46,12.902841,80.207778,2016-06-18 18:27:17,,32,mini bus,
8303,28.730672,77.100104,45,1051.42,28.714316,76.962727,2016-08-03 22:44:19,3.0,66,Taxi non Ac,4.0
8304,19.050045,72.855648,22,78.67,19.228699,72.84549,2016-05-27 17:11:51,,4,mini bus,
8305,25.38242,82.96807,12,352.0,25.356,83.009107,2016-09-23 05:17:49,29.0,18,Taxi AC,17.0
8306,25.289904,83.003123,33,915.2,25.360377,82.997638,2015-07-20 01:37:07,29.0,34,taxi ac,9.0
8307,28.574189,76.984285,36,70.0,28.712783,77.202347,2015-08-05 11:56:37,,21,Bus,
8308,22.491436,88.381447,24,216.0,22.477544,88.387141,2016-08-02 13:16:12,,41,Auto Rickshaw,
8309,19.244235,72.879067,47,63.58,19.074827,72.873134,2015-07-10 05:36:18,,65,AC Bus,
8310,13.016127,77.487908,42,533.46,12.856236,77.488059,2015-04-02 19:25:19,14.0,27,taxi ac,14.0
8311,19.123172,72.86643,29,348.0,19.094769,72.84267,2015-10-15 17:19:55,,14,AUTO RICKSHAW,
8312,28.608038,77.167656,15,80.0,28.5699,77.210181,2016-09-15 01:08:29,,11,AC bus,
8313,13.041155,77.713941,33,44.51,13.0407,77.696456,2016-04-11 02:44:11,,2,mini bus,
8314,25.320299,82.989533,42,1100.02,25.33266,82.96931,2015-12-25 22:06:47,,9,AUTO RICKSHAW,
8315,22.710637,88.380656,46,43.33,22.590321,88.449527,2015-09-07 02:28:47,,58,Metro,
8316,25.29266,82.997769,6,45.0,25.331301,82.999373,2015-03-15 16:07:28,,8,Mini Bus,
8317,13.026615,77.624057,39,50.29,13.023443,77.562013,2015-11-27 17:52:09,,29,Mini Bus,
8318,28.602582,77.19329,37,99.89,28.668597,77.022334,2015-11-05 08:14:45,,14,ac bus,
8319,22.493581,88.402588,21,57.0,22.560755,88.418141,2015-02-20 02:19:32,,19,Mini Bus,
8320,19.100965,72.854504,34,75.38,19.188398,72.875569,2015-12-07 22:02:53,,25,Ac Bus,
8321,25.361068,82.98832,27,565.0,25.278962,82.974966,2016-06-12 12:00:57,9.0,28,taxi non Ac,5.0
8322,13.126372,77.683615,43,34.71,13.052553,77.674282,2015-05-12 15:04:50,,76,Metro,
8323,19.046503,72.847493,38,53.62,19.096814,72.852439,2016-05-27 01:36:54,,52,Metro,
8324,13.103502,77.584323,42,34.0,13.082384,77.632193,2015-11-22 18:44:28,,60,Metro,
8325,25.296652,83.015353,27,767.8,25.349445,82.969638,2016-03-11 23:41:19,28.0,53,Taxi AC,0.0
8326,28.666846,77.171132,30,700.33,28.697602,76.967225,2016-10-05 06:14:56,28.0,38,Taxi non Ac,9.0
8327,12.876122,77.508579,16,155.43,12.885604,77.46156,2016-09-05 07:08:56,,12,AUTO RICKSHAW,
8328,25.300524,82.991314,32,85.39,25.270084,82.968891,2016-04-11 07:32:56,,57,Mini bus,
8329,12.88217,77.677284,29,318.75,12.896508,77.714765,2016-06-01 17:10:40,24.0,50,taxi non ac,7.0
8330,25.288777,83.023281,47,54.56,25.366572,83.01062,2016-07-17 23:21:21,,38,bus,
8331,13.038381,77.703396,15,40.8,13.020183,77.643353,2015-08-01 20:26:46,,6,AC Bus,
8332,13.091969,80.132999,48,36.0,13.124502,80.213347,2015-05-09 08:19:42,,10,Metro,
8333,19.115871,72.850252,35,76.89,19.24909,72.870059,2015-08-24 11:54:45,,0,AC bus,
8334,13.010023,77.63451,49,654.51,12.910244,77.718496,2015-11-10 05:03:09,,30,auto rickshaw,
8335,22.643342,88.384133,40,360.0,22.461625,88.438281,2015-12-28 15:22:21,,25,Auto Rickshaw,
8336,25.299634,83.001553,10,63.33,25.307487,82.984081,2016-09-15 17:54:13,,19,Ac Bus,
8337,25.388921,82.997471,37,945.0,25.279041,82.994923,2015-04-18 17:39:06,18.0,48,Taxi AC,12.0
8338,19.176605,72.861393,28,561.6,19.109023,72.874647,2016-12-12 15:47:54,5.0,31,taxi ac,2.0
8339,28.762029,77.116391,29,53.12,28.576871,77.088408,2016-05-02 09:37:15,,44,Metro,
8340,13.135626,77.500612,26,40.35,13.106944,77.527572,2016-11-27 01:04:28,,16,AC Bus,
8341,28.633891,77.058384,39,795.0,28.568949,77.196541,2015-08-07 19:08:28,1.0,13,Taxi non Ac,8.0
8342,13.07167,77.577906,40,51.25,12.995965,77.530979,2015-04-19 21:09:09,,58,mini bus,
8343,12.927261,77.673709,20,136.0,12.9297,77.500189,2015-01-11 17:24:24,,0,Auto rickshaw,
8344,13.139323,80.223884,43,36.13,12.887918,80.229021,2015-03-27 00:57:33,,17,AC Bus,
8345,12.845409,77.712098,30,395.25,13.091318,77.654945,2015-09-16 16:07:24,24.0,55,taxi ac,3.0
8346,19.223365,72.877929,18,68.0,19.188309,72.841246,2015-09-08 07:39:38,,35,Mini Bus,
8347,28.761891,76.990338,49,81.58,28.59134,77.083524,2016-05-08 20:14:09,,86,AC Bus,
8348,28.568027,76.988528,30,855.8,28.715368,77.192046,2015-07-06 05:20:40,30.0,42,taxi ac,19.0
8349,12.969298,77.67549,17,242.35,12.98372,77.568208,2015-06-27 05:13:52,9.0,17,Taxi AC,10.0
8350,22.590597,88.44193,34,56.53,22.679953,88.43381,2015-09-12 15:30:03,,66,AC bus,
8351,22.57671,88.433682,35,526.8,22.631454,88.418871,2015-12-05 14:01:59,13.0,22,Taxi AC,19.0
8352,22.737981,88.435353,37,475.72,22.726054,88.428682,2016-12-07 22:27:53,,39,AUTO RICKSHAW,
8353,19.09122,72.878162,48,60.0,19.021979,72.86274,2016-05-25 22:51:00,,29,Metro,
8354,25.302065,83.011054,28,82.89,25.281185,82.984282,2016-08-20 00:10:49,,28,AC bus,
8355,25.343513,83.004983,8,180.83,25.329273,82.968174,2016-12-08 09:25:49,19.0,14,taxi non Ac,14.0
8356,19.057735,72.877033,45,660.0,19.237298,72.869412,2016-11-19 20:23:11,,5,AUTO RICKSHAW,
8357,12.903076,77.581404,44,38.92,12.915432,77.640272,2015-12-14 08:31:10,,22,Ac Bus,
8358,19.036016,72.863588,38,867.68,19.109448,72.85706,2016-01-28 01:18:12,13.0,68,taxi ac,9.0
8359,13.127899,80.232516,44,387.2,12.967806,80.225895,2016-11-24 12:38:34,,9,Auto rickshaw,
8360,12.964189,80.205621,44,24.93,13.195541,80.195007,2016-10-28 11:57:07,,82,bus,
8361,28.629845,76.985082,12,70.0,28.598349,77.077364,2015-01-16 14:26:49,,10,AC Bus,
8362,22.495445,88.407091,13,18.0,22.517748,88.42333,2016-10-08 10:44:02,,2,metro,
8363,13.098639,77.614759,24,38.42,13.066384,77.476911,2015-02-06 18:22:13,,12,AC Bus,
8364,13.072164,80.259213,31,40.08,13.115569,80.229587,2015-06-02 16:18:58,,54,mini Bus,
8365,19.102566,72.836498,18,50.67,19.098459,72.848467,2016-04-21 13:40:24,,6,Bus,
8366,22.736383,88.44629,26,334.29,22.570157,88.420383,2016-08-16 08:23:32,,48,Auto Rickshaw,
8367,28.717963,77.088681,34,60.85,28.730336,77.146895,2015-08-12 11:36:16,,25,metro,
8368,13.0534,80.187463,24,254.32,12.91689,80.256788,2016-09-07 07:31:37,1.0,1,Taxi Non AC,2.0
8369,22.549054,88.406216,23,317.9,22.600562,88.430501,2016-10-11 21:34:49,4.0,10,Taxi Non AC,19.0
8370,13.134866,80.212072,37,500.54,13.01185,80.22753,2016-12-16 00:03:04,25.0,61,taxi ac,2.0
8371,19.087262,72.857426,17,387.2,19.218261,72.852424,2016-04-05 02:18:10,24.0,21,taxi ac,14.0
8372,28.706915,77.058322,37,926.0,28.640212,77.125889,2015-04-11 15:49:31,27.0,30,taxi ac,11.0
8373,12.946856,80.171339,36,352.4,13.181448,80.151093,2015-09-03 18:03:46,16.0,14,taxi Non Ac,6.0
8374,22.46903,88.430333,35,54.63,22.728984,88.435518,2016-02-02 03:24:34,,34,Mini bus,
8375,13.039865,77.483127,35,46.44,12.880274,77.697053,2015-06-14 02:25:42,,13,Mini bus,
8376,13.194036,80.249327,35,432.48,13.11149,80.202037,2015-07-02 13:49:39,12.0,53,taxi ac,11.0
8377,22.618215,88.416992,31,53.13,22.712042,88.386947,2015-11-04 12:39:49,,43,AC Bus,
8378,,,30,27.88,13.000983,77.546972,2015-12-14 20:51:05,,44,Metro,
8379,19.183796,72.854345,35,600.01,,,2015-09-26 21:37:43,,10,auto rickshaw,
8380,13.137195,77.599356,48,28.27,12.991587,77.70347,2015-12-11 11:18:36,,90,bus,
8381,28.645041,77.09696,12,28.33,28.695493,77.058249,2016-08-23 22:50:43,,23,Metro,
8382,25.34716,82.997386,34,94.22,25.265109,82.971833,2015-11-13 02:57:47,,12,AC Bus,
8383,22.615216,88.451714,29,31.87,22.563983,88.436269,2016-11-27 15:06:03,,54,metro,
8384,13.007265,77.634884,33,430.44,12.859465,77.645893,2016-01-13 11:22:34,13.0,41,taxi ac,14.0
8385,22.484842,88.398766,29,261.0,22.575969,88.434995,2016-10-05 20:01:33,,26,Auto rickshaw,
8386,12.968858,80.15727,19,243.41,13.11335,80.232008,2016-02-22 01:04:47,2.0,1,taxi ac,7.0
8387,19.240623,72.867236,31,588.87,19.024831,72.871806,2016-06-23 06:00:31,21.0,53,taxi Non Ac,9.0
8388,12.922105,80.171349,28,24.76,13.103404,80.18006,2016-09-27 04:49:31,,15,Metro,
8389,25.366486,82.98048,38,976.0,25.308788,82.964305,2015-05-01 10:50:01,10.0,51,taxi ac,16.0
8390,13.016241,80.150267,46,34.67,12.880491,80.168809,2016-07-24 18:17:41,,36,Metro,
8391,12.894598,77.712678,47,485.77,13.069152,77.47787,2016-12-05 13:30:58,23.0,14,Taxi Non AC,4.0
8392,28.630405,77.04881,19,93.33,28.597315,77.215388,2015-07-03 10:14:51,,35,Ac Bus,
8393,12.955621,77.575165,31,355.3,13.051649,77.474734,2016-06-15 06:10:25,12.0,14,taxi non ac,5.0
8394,13.091536,77.638821,16,39.95,13.128143,77.53028,2016-03-01 23:44:00,,2,Mini bus,
8395,22.492706,88.393031,28,30.95,22.46506,88.426214,2016-08-07 20:34:11,,38,Metro,
8396,19.247068,72.87819,12,197.33,19.191117,72.866892,2015-09-18 18:34:37,8.0,11,Taxi Non AC,0.0
8397,13.05639,77.636986,30,407.29,13.133735,77.636798,2016-11-10 05:48:51,5.0,3,taxi ac,6.0
8398,28.591277,76.981308,21,539.0,28.665068,77.100502,2015-09-18 09:04:19,15.0,25,taxi ac,13.0
8399,19.09427,72.869455,42,53.33,19.232408,72.846962,2016-08-16 18:44:47,,23,metro,
8400,19.173656,72.881942,27,481.07,19.179205,72.863087,2016-01-11 00:48:08,7.0,10,Taxi non ac,1.0
8401,13.109866,80.204011,38,32.17,13.132499,80.228467,2015-04-11 12:51:58,,75,metro,
8402,19.142671,72.870534,45,838.2,19.118548,72.859521,2015-02-04 21:38:37,28.0,48,Taxi Non AC,18.0
8403,13.005914,80.187943,25,311.04,12.960903,80.164897,2016-05-08 14:49:39,17.0,44,taxi ac,7.0
8404,12.94664,77.637174,45,580.89,12.919361,77.461146,2015-07-05 19:26:03,3.0,48,Taxi AC,14.0
8405,25.35094,83.019062,18,85.0,25.376813,82.96607,2016-05-05 02:18:17,,30,mini bus,
8406,19.186164,72.880705,17,69.33,19.110871,72.848258,2015-01-19 23:25:28,,28,AC Bus,
8407,25.35541,83.010205,47,69.06,25.385328,82.974461,2016-07-02 16:52:14,,78,mini bus,
8408,12.843327,77.481123,46,40.0,13.078228,77.461246,2015-09-22 23:46:13,,10,ac bus,
8409,13.167443,80.198638,48,33.6,12.985958,80.20401,2016-10-21 08:46:39,,68,Mini Bus,
8410,19.016566,72.861519,12,252.0,19.105709,72.864494,2016-01-20 18:26:19,8.0,21,Taxi AC,9.0
8411,19.096946,72.882348,42,40.14,19.190921,72.861794,2016-09-11 01:40:42,,38,Bus,
8412,12.965064,77.691683,34,260.1,12.863356,77.486002,2015-12-01 14:55:46,,25,Auto rickshaw,
8413,12.941418,80.153156,49,521.4,13.07151,80.19962,2016-07-22 02:50:05,20.0,11,taxi Non Ac,1.0
8414,25.342491,82.980513,22,562.0,25.340704,82.974026,2015-05-15 20:06:34,18.0,32,Taxi AC,5.0
8415,19.109446,72.871533,26,63.29,19.250508,72.842617,2016-03-04 21:39:42,,48,AC Bus,
8416,13.033222,80.186737,28,24.76,13.06284,80.225047,2015-03-20 06:53:26,,11,metro,
8417,28.709861,77.060203,33,92.33,28.746403,76.984604,2016-05-16 15:21:02,,53,Ac Bus,
8418,25.312894,83.018647,31,773.0,25.360099,82.978233,2015-06-18 20:10:43,23.0,21,Taxi AC,11.0
8419,25.301024,82.984728,14,52.22,25.350779,83.023491,2015-12-10 12:08:14,,26,Bus,
8420,,,18,201.08,,,2015-12-18 04:05:28,10.0,20,Taxi Non AC,8.0
8421,19.172174,72.860956,40,666.67,19.17848,72.882312,2015-11-26 20:06:38,29.0,36,Taxi non ac,7.0
8422,22.717251,88.389142,48,48.32,22.466447,88.435361,2015-03-14 05:23:20,,38,Ac Bus,
8423,25.314273,82.991144,27,619.67,25.330885,82.982859,2016-04-13 22:52:00,8.0,26,taxi non Ac,5.0
8424,19.110043,72.836915,43,742.0,19.12371,72.858879,2016-08-22 18:42:14,27.0,82,taxi non ac,2.0
8425,12.970811,80.20316,29,40.69,13.098498,80.137582,2015-11-20 16:55:06,,9,ac bus,
8426,19.074897,72.846368,41,52.22,19.035381,72.867537,2016-07-16 22:03:24,,8,metro,
8427,25.298842,82.993363,28,623.33,25.315368,82.998361,2015-07-03 01:11:28,4.0,1,taxi non Ac,10.0
8428,22.702851,88.379548,33,39.17,22.585566,88.392671,2016-10-25 11:25:28,,35,Bus,
8429,28.675525,77.012077,37,804.17,28.586725,77.009172,2016-12-20 10:14:09,5.0,68,Taxi Non AC,12.0
8430,28.683673,77.165513,23,640.2,28.619364,77.149057,2016-02-01 04:21:30,22.0,19,Taxi AC,14.0
8431,19.09943,72.879743,43,52.25,19.196314,72.852613,2015-01-12 03:30:49,,57,Mini bus,
8432,19.070477,72.859583,39,78.88,19.21112,72.867361,2015-04-04 01:32:49,,11,Mini Bus,
8433,25.29108,82.997888,29,84.78,25.377983,82.988368,2015-11-23 17:05:25,,11,Ac Bus,
8434,19.015038,72.861931,28,336.0,19.014871,72.849715,2016-03-12 09:55:11,,4,auto rickshaw,
8435,22.68478,88.430564,30,32.8,22.676872,88.378737,2016-11-11 01:10:31,,5,metro,
8436,28.645023,76.979696,39,74.72,28.76127,77.217549,2015-01-24 04:28:18,,68,bus,
8437,22.499569,88.415781,39,41.14,22.701649,88.431721,2015-03-17 07:57:52,,12,Metro,
8438,19.124847,72.866219,19,202.67,19.207189,72.853971,2016-12-05 18:51:15,,12,auto rickshaw,
8439,12.929816,77.711699,24,38.42,12.982372,77.597096,2016-09-12 09:39:31,,15,AC Bus,
8440,,,38,58.52,19.254456,72.882399,2015-12-01 11:21:09,,6,bus,
8441,19.089092,72.860729,25,459.8,19.215943,72.84033,2015-09-07 08:44:25,22.0,14,Taxi non Ac,16.0
8442,25.344685,83.006269,22,103.33,25.275346,82.999163,2016-11-15 09:19:30,,13,AC bus,
8443,28.716098,77.196715,37,94.83,28.64821,77.207836,2016-07-22 10:13:57,,68,mini bus,
8444,19.1737,72.881653,14,25.33,19.237805,72.882347,2015-04-19 02:16:16,,6,metro,
8445,22.470957,88.378028,46,43.33,22.554142,88.448144,2015-11-18 13:32:02,,59,metro,
8446,13.05039,80.160193,22,256.52,12.929133,80.145919,2015-04-18 03:15:11,30.0,39,taxi Non Ac,19.0
8447,25.300217,82.992911,46,1148.0,25.326971,82.991255,2016-11-10 20:15:24,22.0,34,taxi ac,13.0
8448,12.90627,77.496567,46,642.34,12.890672,77.512628,2015-09-04 00:45:58,2.0,31,Taxi AC,13.0
8449,25.358616,83.001466,38,96.71,25.305438,82.995255,2015-08-11 16:00:37,,9,Mini bus,
8450,22.522053,88.383101,36,42.0,22.617383,88.430944,2015-03-25 08:16:43,,46,Bus,
8451,13.106323,80.156402,46,472.4,13.030995,80.258781,2015-09-25 11:00:44,28.0,61,taxi non ac,19.0
8452,19.086155,72.880497,31,44.97,19.237081,72.880226,2015-08-20 04:35:08,,50,metro,
8453,13.125837,77.624597,44,26.48,12.937634,77.608616,2015-09-19 18:40:30,,46,Bus,
8454,12.907433,80.1364,28,313.28,13.038827,80.216339,2015-10-15 23:49:00,7.0,43,Taxi Non AC,0.0
8455,25.279609,83.018253,44,76.32,25.360464,83.009627,2016-10-07 11:49:57,,16,ac bus,
8456,12.951648,80.189266,49,27.03,13.053275,80.184342,2016-02-10 13:47:53,,44,Bus,
8457,22.560887,88.429009,41,39.17,22.615541,88.401516,2016-09-01 12:16:31,,76,metro,
8458,13.030227,80.249951,30,361.92,12.931922,80.160786,2015-07-14 19:55:30,16.0,29,taxi ac,8.0
8459,22.608103,88.428114,11,125.72,22.538128,88.448657,2015-09-04 04:57:15,,17,Auto Rickshaw,
8460,12.934239,80.180768,37,31.43,13.156787,80.247943,2015-12-07 08:22:58,,58,metro,
8461,22.736254,88.39196,49,45.83,22.581124,88.38811,2015-11-03 12:27:40,,85,metro,
8462,13.096247,80.200102,7,44.8,13.129024,80.196925,2016-01-12 13:09:43,,9,AUTO RICKSHAW,
8463,28.702505,77.021435,28,420.0,28.579071,77.141176,2015-05-17 13:20:58,,43,auto rickshaw,
8464,13.121357,80.164004,40,451.0,12.88281,80.198481,2015-03-16 04:25:31,5.0,59,taxi non ac,9.0
8465,12.998754,77.45957,15,203.64,12.914536,77.553713,2015-05-05 08:20:01,5.0,5,taxi ac,1.0
8466,28.63651,77.129087,18,510.4,28.740103,77.088694,2015-07-02 21:23:11,26.0,19,taxi ac,16.0
8467,19.195711,72.838545,41,731.87,19.093084,72.865923,2016-11-21 23:59:46,14.0,8,Taxi Non AC,9.0
8468,25.372416,83.018513,37,94.83,25.270054,83.013542,2015-07-10 09:00:27,,67,mini Bus,
8469,28.745372,76.968625,26,48.49,28.652018,77.001675,2015-11-22 23:20:49,,7,metro,
8470,13.186314,80.187141,38,32.17,13.025128,80.224459,2015-04-03 23:48:41,,36,metro,
8471,19.019748,72.855256,22,59.56,19.100846,72.85383,2015-08-18 19:25:29,,41,bus,
8472,22.560589,88.384744,21,57.0,22.6503,88.446514,2016-07-10 19:30:29,,41,mini Bus,
8473,25.265252,83.008679,10,250.0,25.323891,82.99055,2015-07-02 19:08:23,30.0,6,Taxi AC,7.0
8474,13.124275,77.667946,27,41.31,13.024344,77.477109,2016-01-20 19:54:58,,50,AC bus,
8475,12.921345,77.65558,20,49.3,13.080317,77.707012,2016-11-15 10:22:22,,16,AC bus,
8476,19.230496,72.882004,43,60.21,19.031311,72.859061,2015-06-18 14:50:04,,28,AC Bus,
8477,19.0169,72.843963,11,35.11,19.092934,72.862677,2015-09-13 17:58:20,,9,bus,
8478,28.597324,77.223742,24,45.4,28.661247,77.209223,2016-06-22 23:02:29,,44,Metro,
8479,28.719938,77.020331,25,644.0,28.684851,77.025326,2016-02-06 19:59:27,4.0,38,Taxi AC,9.0
8480,25.297221,83.024208,35,525.0,25.360344,83.003322,2015-09-06 10:40:52,,56,auto rickshaw,
8481,12.911662,80.134849,46,34.67,13.017266,80.17707,2016-09-15 05:22:21,,27,Metro,
8482,13.030169,77.557271,35,31.82,12.984931,77.677439,2015-12-11 02:49:29,,1,metro,
8483,13.066328,77.529884,48,38.25,13.137872,77.600436,2015-08-10 05:26:24,,91,metro,
8484,13.180416,80.142741,32,30.58,13.009338,80.182268,2016-06-03 17:08:06,,32,bus,
8485,25.374495,83.003921,13,73.33,25.335936,83.014771,2016-06-06 17:46:32,,13,AC bus,
8486,28.607817,77.009853,44,69.44,28.757094,77.191725,2016-02-27 02:21:44,,4,metro,
8487,28.669717,77.167744,13,68.33,28.706026,77.157594,2015-01-21 08:07:15,,2,Mini bus,
8488,22.549707,88.450142,37,642.84,22.715467,88.426681,2016-07-13 22:18:09,4.0,73,taxi ac,16.0
8489,28.699747,76.965508,38,954.0,28.768764,77.231548,2016-02-18 19:52:18,13.0,34,taxi ac,11.0
8490,13.018067,77.598369,23,282.37,13.002368,77.677457,2016-07-21 06:16:01,22.0,44,Taxi non Ac,11.0
8491,25.388308,83.003228,11,227.5,25.329313,83.014732,2015-02-08 16:59:17,8.0,5,taxi non ac,7.0
8492,28.718839,77.121796,27,81.0,28.606716,77.158886,2016-12-28 15:53:14,,43,AC Bus,
8493,25.343587,82.989935,17,356.67,25.318339,82.999368,2015-06-21 09:19:06,4.0,7,Taxi Non AC,16.0
8494,28.651155,77.198735,49,81.58,28.739096,77.180699,2016-07-22 00:17:53,,16,AC bus,
8495,28.700462,77.094209,41,940.5,28.623885,77.217175,2015-12-20 01:05:15,16.0,37,Taxi non Ac,8.0
8496,19.240933,72.87967,21,402.6,19.210091,72.884364,2015-07-24 22:38:35,10.0,33,Taxi non ac,15.0
8497,19.240021,72.860849,33,52.22,19.016335,72.853586,2015-05-06 03:55:51,,18,bus,
8498,13.01455,77.683355,40,53.83,13.120169,77.701187,2015-01-01 12:38:33,,37,ac bus,
8499,13.188277,80.161033,35,29.95,12.910187,80.230746,2016-08-16 12:16:34,,6,metro,
8500,28.56904,77.200521,44,69.44,28.599463,77.006321,2016-12-09 18:56:07,,1,Metro,
8501,13.021137,77.700159,33,30.24,13.037753,77.500515,2016-12-03 10:57:26,,59,metro,
8502,12.892938,80.142799,46,25.77,13.004236,80.139936,2016-08-18 07:29:02,,24,bus,
8503,28.736066,77.151754,32,63.7,28.68763,77.124203,2016-03-04 21:50:53,,23,Bus,
8504,22.726735,88.449396,31,33.73,22.490602,88.394001,2015-10-23 16:54:15,,1,metro,
8505,25.35296,82.970863,8,180.58,25.330688,82.980967,2015-10-01 21:01:26,28.0,5,Taxi non Ac,3.0
8506,22.623645,88.377055,45,707.16,22.661032,88.449926,2015-06-28 03:13:55,,45,Auto Rickshaw,
8507,25.333259,83.021201,22,528.0,25.273075,82.969742,2015-04-13 00:37:09,14.0,32,taxi Non Ac,19.0
8508,19.056074,72.855387,23,39.63,19.239789,72.858413,2015-11-25 17:55:08,,41,Bus,
8509,28.706629,77.172773,39,103.66,28.65679,77.026279,2015-11-02 22:40:25,,31,ac bus,
8510,13.048196,77.645523,47,553.99,12.86,77.693055,2016-09-12 08:51:36,3.0,44,taxi Non Ac,16.0
8511,13.023893,80.140924,40,288.0,13.175545,80.206561,2016-07-25 11:07:01,,25,auto rickshaw,
8512,28.655792,77.181733,19,93.33,28.570673,77.135164,2016-01-25 13:37:08,,24,AC Bus,
8513,28.627368,77.193713,45,1258.4,28.723926,77.000694,2015-04-01 22:19:29,25.0,56,taxi ac,11.0
8514,28.722296,77.106248,35,91.05,28.603252,77.22149,2016-08-23 16:51:04,,57,mini bus,
8515,12.953024,77.643134,20,46.75,12.869202,77.683496,2016-09-23 00:46:47,,19,Mini bus,
8516,28.637228,76.979697,43,1126.21,28.6267,77.100069,2016-06-05 02:11:09,,67,Auto Rickshaw,
8517,19.186801,72.846352,47,58.89,19.129121,72.875796,2015-03-06 19:38:37,,30,Metro,
8518,25.345246,83.016276,48,55.44,25.287875,82.981611,2015-12-19 01:14:25,,15,bus,
8519,13.1384,77.684221,38,415.29,12.94955,77.675118,2016-03-14 06:14:20,,40,Auto rickshaw,
8520,25.338462,83.023419,44,1070.0,25.335339,82.985903,2016-01-26 10:39:12,4.0,1,Taxi AC,16.0
8521,12.886122,80.175151,45,25.35,13.013729,80.222259,2016-11-28 23:55:04,,7,Bus,
8522,25.285365,83.018717,7,93.33,25.324189,83.011841,2016-03-21 11:04:08,,13,auto rickshaw,
8523,19.123297,72.878196,13,39.56,19.172954,72.879389,2016-03-04 11:14:39,,16,bus,
8524,22.66902,88.378822,30,270.0,22.56099,88.439416,2015-03-13 19:40:41,,10,AUTO RICKSHAW,
8525,13.150283,80.181947,46,578.3,13.081731,80.157345,2015-04-20 00:07:28,,8,AUTO RICKSHAW,
8526,13.030446,80.257644,24,21.79,13.023487,80.238909,2015-01-07 17:04:09,,14,Metro,
8527,28.712391,77.195823,42,66.66,28.677239,77.160773,2016-04-01 18:26:31,,48,metro,
8528,12.977726,80.234501,37,380.58,13.09541,80.148527,2015-06-20 02:18:09,,64,auto rickshaw,
8529,25.354419,83.021774,24,70.29,25.335784,83.016166,2016-07-09 06:59:55,,1,mini bus,
