,FARE
11979,360.8
11980,49.25
11981,579.33
11982,1152.4
11983,1126.21
11984,306.0
11985,45.0
11986,912.08
11987,34.18
11988,36.32
11989,461.28
11990,252.0
11991,37.85
11992,76.0
11993,1035.83
11994,40.03
11995,40.84
11996,88.4
11997,34.85
11998,31.8
11999,27.38
12000,148.57
12001,526.94
12002,20.0
12003,213.33
12004,691.44
12005,37.56
12006,77.37
12007,29.58
12008,540.9
12009,160.8
12010,892.8
12011,180.0
12012,63.33
12013,1267.2
12014,114.29
12015,26.31
12016,425.7
12017,1204.79
12018,34.74
12019,34.09
12020,429.44
12021,182.86
12022,1230.98
12023,273.6
12024,531.44
12025,684.0
12026,35.58
12027,46.44
12028,605.0
12029,38.22
12030,58.98
12031,83.2
12032,25.33
12033,59.25
12034,40.66
12035,45.0
12036,184.58
12037,1135.0
12038,79.48
12039,23.66
12040,65.28
12041,574.37
12042,241.12
12043,202.84
12044,23.78
12045,28.53
12046,438.72
12047,36.63
12048,1025.2
12049,65.31
12050,180.0
12051,457.2
12052,57.67
12053,192.0
12054,43.7
12055,627.8
12056,1204.79
12057,35.73
12058,27.22
12059,230.4
12060,28.0
12061,267.75
12062,101.78
12063,84.78
12064,55.4
12065,47.4
12066,791.12
12067,194.67
12068,52.7
12069,324.0
12070,467.94
12071,952.5
12072,45.4
12073,726.0
12074,31.87
12075,26.63
12076,50.1
12077,371.71
12078,43.55
12079,63.44
12080,40.0
12081,425.04
12082,390.4
12083,51.93
12084,289.17
12085,334.4
12086,28.0
12087,26.31
12088,24.5
12089,66.31
12090,342.86
12091,50.0
12092,11.2
12093,432.0
12094,58.8
12095,791.27
12096,57.41
12097,568.7
12098,75.26
12099,262.08
12100,322.8
12101,41.33
12102,158.4
12103,149.6
12104,40.0
12105,46.42
12106,766.33
12107,80.5
12108,35.85
12109,28.31
12110,26.31
12111,906.4
12112,35.2
12113,1282.6
12114,165.15
12115,81.67
12116,42.24
12117,27.72
12118,830.5
12119,277.33
12120,754.6
12121,396.0
12122,334.26
12123,74.45
12124,32.49
12125,1215.5
12126,22.53
12127,59.3
12128,36.32
12129,75.95
12130,58.53
12131,329.45
12132,34.61
12133,34.0
12134,1050.5
12135,979.0
12136,84.78
12137,55.0
12138,57.76
12139,492.0
12140,383.9
12141,36.12
12142,25.35
12143,76.0
12144,29.82
12145,487.34
12146,1036.75
12147,40.89
12148,44.51
12149,88.33
12150,288.01
12151,354.5
12152,30.95
12153,306.0
12154,640.0
12155,18.4
12156,77.22
12157,52.38
12158,175.95
12159,72.22
12160,237.15
12161,684.42
12162,34.74
12163,567.0
12164,1024.32
12165,160.0
12166,1023.92
12167,63.89
12168,578.3
12169,32.17
12170,65.31
12171,44.97
12172,68.89
12173,34.65
12174,25.26
12175,59.37
12176,116.16
12177,34.44
12178,378.4
12179,332.0
12180,484.0
12181,164.57
12182,44.17
12183,23.24
12184,44.97
12185,689.4
12186,386.4
12187,55.11
12188,234.6
12189,420.0
12190,495.0
12191,47.09
12192,895.58
12193,252.8
12194,20.0
12195,36.83
12196,34.61
12197,500.82
12198,985.6
12199,83.5
12200,14.4
12201,39.17
12202,565.4
12203,85.39
12204,337.07
12205,752.58
12206,43.73
12207,180.0
12208,572.0
12209,14.67
12210,360.8
12211,19.0
12212,15.0
12213,35.62
12214,330.88
12215,462.44
12216,30.0
12217,621.5
12218,654.72
12219,72.22
12220,66.11
12221,45.47
12222,78.67
12223,1010.24
12224,279.17
12225,661.83
12226,39.79
12227,54.5
12228,67.82
12229,38.67
12230,31.33
12231,33.73
12232,777.5
12233,638.0
12234,69.06
12235,321.0
12236,994.58
12237,921.92
12238,26.31
12239,48.0
12240,424.6
12241,29.07
12242,32.67
12243,281.67
12244,373.6
12245,1145.0
12246,1211.1
12247,516.38
12248,55.0
12249,45.47
12250,661.83
12251,548.58
12252,44.17
12253,523.2
12254,302.94
12255,237.15
12256,70.29
12257,55.25
12258,63.94
12259,92.33
12260,388.52
12261,198.88
12262,50.67
12263,66.25
12264,32.49
12265,1126.21
12266,58.98
12267,1129.7
12268,24.25
12269,825.0
12270,78.42
12271,489.5
12272,38.74
12273,429.0
12274,35.55
12275,61.2
12276,31.87
12277,37.56
12278,425.8
12279,39.7
12280,777.7
12281,383.33
12282,36.5
12283,36.57
12284,24.93
12285,363.12
12286,37.31
12287,724.9
12288,408.0
12289,37.5
12290,770.0
12291,74.67
12292,193.33
12293,311.95
12294,47.47
12295,23.28
12296,608.67
12297,72.22
12298,909.0
12299,940.5
12300,73.61
12301,27.38
12302,48.42
12303,413.6
12304,1086.25
12305,232.32
12306,216.0
12307,30.67
12308,171.43
12309,490.6
12310,146.67
12311,460.68
12312,55.0
12313,40.53
12314,635.0
12315,1178.6
12316,374.94
12317,33.31
12318,745.83
12319,172.23
12320,45.23
12321,726.92
12322,722.87
12323,79.48
12324,24.76
12325,527.81
12326,93.33
12327,495.66
12328,348.33
12329,47.95
12330,80.0
12331,398.58
12332,43.0
12333,60.85
12334,62.67
12335,807.84
12336,468.86
12337,73.16
12338,29.21
12339,71.67
12340,65.31
12341,64.0
12342,41.6
12343,38.92
12344,57.74
12345,31.87
12346,1073.83
12347,32.09
12348,230.4
12349,25.77
12350,286.88
12351,73.33
12352,689.33
12353,40.83
12354,168.0
12355,33.33
12356,361.91
12357,98.0
12358,51.93
12359,1082.0
12360,347.15
12361,320.8
12362,374.19
12363,78.33
12364,56.23
12365,26.63
12366,442.4
12367,975.92
12368,30.58
12369,431.5
12370,28.46
12371,74.45
12372,1082.4
12373,39.18
12374,628.58
12375,51.11
12376,528.01
12377,40.0
12378,30.02
12379,208.0
12380,55.83
12381,45.05
12382,48.05
12383,622.71
12384,27.09
12385,803.33
12386,38.79
12387,252.0
12388,574.64
12389,29.28
12390,74.67
12391,63.58
12392,109.72
12393,93.33
12394,83.33
12395,32.83
12396,480.0
12397,38.88
12398,20.0
12399,38.15
12400,72.11
12401,75.95
12402,419.06
12403,168.0
12404,132.0
12405,36.94
12406,19.67
12407,173.33
12408,470.25
12409,432.08
12410,85.39
12411,42.5
12412,968.92
12413,367.0
12414,22.82
12415,31.33
12416,32.83
12417,30.95
12418,72.84
12419,58.0
12420,26.87
12421,751.67
12422,82.89
12423,74.21
12424,29.95
12425,68.31
12426,33.79
12427,30.08
12428,378.4
12429,36.0
12430,607.75
12431,728.59
12432,56.53
12433,480.67
12434,56.53
12435,480.0
12436,33.33
12437,62.27
12438,21.33
12439,690.0
12440,52.22
12441,450.0
12442,205.7
12443,41.89
12444,388.52
12445,543.33
12446,31.68
12447,532.0
12448,58.0
12449,34.67
12450,26.87
12451,18.4
12452,445.72
12453,48.44
12454,326.78
12455,393.44
12456,38.38
12457,845.0
12458,38.74
12459,61.56
12460,36.32
12461,587.73
12462,69.44
12463,155.43
12464,26.87
12465,38.63
12466,19.0
12467,94.22
12468,601.39
12469,1010.0
12470,491.7
12471,492.87
12472,359.92
12473,42.4
12474,59.37
12475,46.7
12476,304.77
12477,743.2
12478,37.64
12479,27.83
12480,345.0
12481,685.73
12482,405.17
12483,31.16
12484,628.58
12485,31.88
12486,345.0
12487,1021.17
12488,32.67
12489,1177.0
12490,39.67
12491,473.62
12492,590.7
12493,76.32
12494,51.15
12495,952.6
12496,537.53
12497,56.21
12498,30.69
12499,47.84
12500,603.0
12501,54.74
12502,48.05
12503,563.33
12504,34.67
12505,20.97
12506,746.67
12507,67.82
12508,44.32
12509,185.13
12510,31.61
12511,40.03
12512,200.0
12513,55.0
12514,363.63
12515,33.15
12516,51.23
12517,45.6
12518,42.8
12519,37.4
12520,67.02
12521,58.0
12522,25.5
12523,44.67
12524,881.83
12525,44.17
12526,48.97
12527,48.44
12528,372.0
12529,414.04
12530,550.34
12531,646.25
12532,29.95
12533,202.67
12534,11.05
12535,310.08
12536,411.2
12537,516.38
12538,68.33
12539,513.0
12540,470.8
12541,88.33
12542,492.5
12543,99.89
12544,361.08
12545,436.7
12546,35.11
12547,31.61
12548,45.16
12549,41.26
12550,61.9
12551,971.3
12552,315.0
12553,297.0
12554,68.89
12555,972.58
12556,684.75
12557,392.7
12558,230.4
12559,29.67
12560,73.16
12561,47.09
12562,33.5
12563,198.1
12564,75.33
12565,40.99
12566,668.8
12567,73.15
12568,1183.0
12569,685.67
12570,247.5
12571,54.67
12572,560.8
12573,42.95
12574,446.76
12575,34.0
12576,49.45
12577,33.39
12578,29.55
12579,87.28
12580,74.07
12581,62.5
12582,65.28
12583,174.86
12584,374.88
12585,96.67
12586,38.25
12587,972.5
12588,31.03
12589,47.2
12590,43.86
12591,210.1
12592,14.4
12593,46.7
12594,686.67
12595,201.4
12596,54.0
12597,92.94
12598,44.97
12599,737.4
12600,59.93
12601,732.0
12602,320.83
12603,60.27
12604,20.0
12605,256.61
12606,24.0
12607,29.72
12608,373.53
12609,35.62
12610,59.37
12611,103.2
12612,364.65
12613,59.93
12614,48.05
12615,10.67
12616,464.17
12617,59.25
12618,651.32
12619,33.6
12620,43.65
12621,273.22
12622,571.71
12623,31.67
12624,345.6
12625,524.48
12626,49.3
12627,630.67
12628,64.38
12629,44.67
12630,483.5
12631,43.0
12632,57.41
12633,28.46
12634,574.0
12635,565.49
12636,32.84
12637,27.09
12638,68.31
12639,390.86
12640,33.39
12641,54.72
12642,1152.4
12643,70.84
12644,981.0
12645,1103.3
12646,401.58
12647,68.33
12648,36.81
12649,792.87
12650,204.0
12651,475.72
12652,426.25
12653,851.58
12654,876.8
12655,36.77
12656,567.6
12657,28.05
12658,582.0
12659,68.89
12660,1252.9
12661,53.48
12662,194.17
12663,45.52
12664,600.01
12665,35.85
12666,45.23
12667,36.24
12668,25.33
12669,38.22
12670,37.07
12671,923.33
12672,37.97
12673,46.67
12674,63.33
12675,37.5
12676,30.08
12677,76.32
12678,331.0
12679,64.38
12680,246.0
12681,535.73
12682,659.0
12683,61.07
12684,72.22
12685,45.4
12686,960.0
12687,465.0
12688,390.72
12689,35.22
12690,1010.17
12691,404.94
12692,49.3
12693,36.5
12694,1149.5
12695,28.46
12696,21.33
12697,29.55
12698,712.0
12699,54.44
12700,26.31
12701,772.2
12702,540.58
12703,65.0
12704,29.21
12705,412.9
12706,54.63
12707,26.67
12708,75.95
12709,417.0
12710,792.87
12711,44.0
12712,34.74
12713,1266.1
12714,32.17
12715,48.97
12716,66.25
12717,66.85
12718,381.48
12719,600.01
12720,400.01
12721,643.5
12722,23.94
12723,521.73
12724,29.21
12725,57.74
12726,868.0
12727,27.83
12728,115.0
12729,519.2
12730,187.2
12731,280.0
12732,48.05
12733,551.1
12734,31.43
12735,412.59
12736,59.0
12737,83.33
12738,720.0
12739,47.95
12740,266.67
12741,38.06
12742,72.84
12743,75.95
12744,83.33
12745,589.17
12746,31.73
12747,35.11
12748,541.44
12749,51.67
12750,514.3
12751,1005.4
12752,513.6
12753,918.5
12754,53.48
12755,211.68
12756,31.16
12757,59.0
12758,84.78
12759,74.67
12760,66.66
12761,37.4
12762,26.0
12763,65.0
12764,472.08
12765,26.33
12766,79.11
12767,225.0
12768,308.58
12769,40.0
12770,58.98
12771,1091.2
12772,39.0
12773,36.33
12774,44.97
12775,55.4
12776,49.02
12777,473.48
12778,11.2
12779,471.0
12780,40.0
12781,75.0
12782,91.05
12783,537.6
12784,22.82
12785,35.13
12786,79.48
12787,207.24
12788,857.6
12789,41.89
12790,41.05
12791,447.22
12792,87.28
12793,93.33
12794,743.42
12795,344.08
12796,54.72
12797,660.0
12798,495.44
12799,38.74
12800,51.58
12801,38.15
12802,492.5
12803,28.47
12804,31.82
12805,631.95
12806,26.31
12807,1116.5
12808,266.4
12809,60.85
12810,596.9
12811,450.0
12812,574.37
12813,549.27
12814,30.02
12815,51.15
12816,24.0
12817,37.43
12818,225.06
12819,48.42
12820,65.31
12821,51.23
12822,53.5
12823,1126.21
12824,18.67
12825,50.17
12826,20.0
12827,207.0
12828,30.02
12829,330.0
12830,30.24
12831,48.0
12832,402.9
12833,70.83
12834,375.0
12835,460.9
12836,39.75
12837,236.58
12838,224.0
12839,420.0
12840,34.44
12841,34.0
12842,1061.5
12843,408.43
12844,94.83
12845,99.89
12846,56.53
12847,784.3
12848,70.84
12849,640.2
12850,344.67
12851,77.37
12852,49.32
12853,81.62
12854,71.67
12855,771.44
12856,642.87
12857,77.84
12858,348.0
12859,539.0
12860,680.4
12861,31.43
12862,18.0
12863,44.51
12864,40.66
12865,456.0
12866,38.0
12867,682.44
12868,497.33
12869,454.67
12870,577.28
12871,519.75
12872,912.5
12873,797.87
12874,34.0
12875,58.98
12876,523.42
12877,165.6
12878,25.52
12879,29.09
12880,37.5
12881,370.29
12882,91.05
12883,392.7
12884,1073.83
12885,39.67
12886,31.35
12887,910.8
12888,333.79
12889,680.0
12890,664.78
12891,600.42
12892,902.92
12893,771.44
12894,26.87
12895,213.4
12896,456.0
12897,816.2
12898,75.33
12899,26.24
12900,50.1
12901,26.0
12902,538.56
12903,106.48
12904,374.0
12905,43.65
12906,35.0
12907,439.45
12908,198.8
12909,823.9
12910,50.17
12911,32.7
12912,226.8
12913,18.4
12914,36.0
12915,1073.83
12916,24.02
12917,190.0
12918,65.29
12919,35.7
12920,46.21
12921,45.23
12922,50.03
12923,36.33
12924,39.44
12925,360.01
12926,23.0
12927,68.4
12928,37.5
12929,49.3
12930,644.0
12931,55.76
12932,393.89
12933,88.55
12934,41.26
12935,26.24
12936,731.67
12937,74.21
12938,88.55
12939,614.44
12940,23.15
12941,33.29
12942,25.52
12943,23.24
12944,59.0
12945,65.48
12946,38.42
12947,75.38
12948,16.15
12949,740.0
12950,62.13
12951,267.75
12952,398.2
12953,36.13
12954,62.39
12955,31.33
12956,71.67
12957,954.17
12958,662.4
12959,515.52
12960,506.0
12961,29.21
12962,386.8
12963,79.91
12964,24.53
12965,32.21
12966,76.8
12967,72.84
12968,463.76
12969,70.67
12970,816.93
12971,557.4
12972,375.0
12973,283.5
12974,36.63
12975,41.89
12976,506.22
12977,24.0
12978,354.37
12979,611.05
12980,49.32
12981,405.33
12982,69.33
12983,28.0
12984,81.42
12985,186.67
12986,82.89
12987,31.61
12988,188.8
12989,304.77
12990,35.22
12991,724.17
12992,70.0
12993,190.0
12994,65.48
12995,24.08
12996,81.62
12997,520.67
12998,426.8
12999,66.25
13000,82.67
13001,65.28
13002,38.25
13003,36.5
13004,59.0
13005,21.79
13006,48.6
13007,394.29
13008,1057.0
13009,96.67
13010,41.67
13011,624.0
13012,37.5
13013,48.42
13014,728.67
13015,34.0
13016,54.63
13017,78.67
13018,25.77
13019,77.37
13020,33.73
13021,32.09
13022,56.66
13023,23.66
13024,170.67
13025,29.05
13026,737.73
13027,41.05
13028,894.3
13029,786.0
13030,91.05
13031,19.2
13032,369.0
13033,377.6
13034,48.45
13035,313.6
13036,47.44
13037,27.38
13038,557.15
13039,278.46
13040,972.4
13041,33.5
13042,520.85
13043,40.03
13044,535.73
13045,65.31
13046,36.5
13047,34.89
13048,296.5
13049,492.25
13050,67.19
13051,43.73
13052,30.88
13053,31.33
13054,51.2
13055,58.53
13056,39.17
13057,50.15
13058,26.87
13059,26.04
13060,217.26
13061,28.05
13062,908.0
13063,653.33
13064,244.8
13065,66.67
13066,35.42
13067,65.0
13068,149.33
13069,843.33
13070,306.0
13071,60.55
13072,28.46
13073,29.55
13074,898.33
13075,120.0
13076,64.38
13077,56.9
13078,578.58
13079,550.67
13080,21.07
13081,817.16
13082,597.7
13083,14.4
13084,27.55
13085,80.0
13086,329.15
13087,186.67
13088,31.61
13089,1047.64
13090,75.0
13091,58.52
13092,36.33
13093,40.89
13094,561.0
13095,192.0
13096,24.25
13097,73.61
13098,96.71
13099,34.9
13100,206.8
13101,28.8
13102,453.55
13103,534.67
13104,517.8
13105,447.52
13106,689.33
13107,76.89
13108,1171.5
13109,660.0
13110,27.24
13111,44.2
13112,55.4
13113,540.58
13114,47.54
13115,472.6
13116,542.13
13117,20.4
13118,32.55
13119,207.0
13120,62.5
13121,33.07
13122,18.0
13123,51.5
13124,43.41
13125,46.13
13126,21.6
13127,65.31
13128,39.17
13129,556.6
13130,275.4
13131,95.0
13132,49.3
13133,36.12
13134,34.74
13135,88.55
13136,279.0
13137,58.67
13138,297.0
13139,43.41
13140,167.2
13141,77.22
13142,152.59
13143,72.11
13144,84.78
13145,394.68
13146,59.25
13147,200.0
13148,81.6
13149,527.5
13150,24.25
13151,692.67
13152,474.32
13153,56.84
13154,33.39
13155,96.11
13156,26.19
13157,34.9
13158,73.87
13159,43.86
13160,624.8
13161,76.89
13162,38.88
13163,594.66
13164,273.6
13165,345.84
13166,71.57
13167,52.0
13168,25.0
13169,69.06
13170,424.0
13171,96.0
13172,77.37
13173,60.0
13174,1039.0
13175,28.31
13176,437.6
13177,257.15
13178,261.0
13179,51.0
13180,581.35
13181,360.65
13182,477.6
13183,317.43
13184,49.54
13185,43.89
13186,694.17
13187,786.87
13188,40.69
13189,38.27
13190,33.15
13191,103.33
13192,25.0
13193,50.17
13194,41.04
13195,142.8
13196,392.7
13197,545.0
13198,213.33
13199,50.87
13200,910.83
13201,31.43
13202,69.33
13203,400.35
13204,58.0
13205,215.04
13206,59.37
13207,78.4
13208,51.05
13209,102.0
13210,45.16
13211,41.26
13212,31.33
13213,68.05
13214,380.96
13215,65.48
13216,51.93
13217,67.82
13218,37.54
13219,77.22
13220,19.0
13221,771.47
13222,26.98
13223,53.33
13224,47.2
13225,270.96
13226,487.68
13227,9.0
13228,45.05
13229,190.48
13230,90.0
13231,27.38
13232,77.33
13233,250.27
13234,35.33
13235,315.69
13236,632.5
13237,348.0
13238,46.7
13239,25.0
13240,213.33
13241,37.5
13242,44.8
13243,432.48
13244,50.67
13245,387.6
13246,927.0
13247,334.29
13248,1023.92
13249,14.67
13250,27.72
13251,800.83
13252,185.86
13253,31.82
13254,350.2
13255,47.0
13256,102.86
13257,52.0
13258,49.54
13259,21.05
13260,815.1
13261,642.87
13262,600.0
13263,75.86
13264,99.89
13265,13.33
13266,59.37
13267,517.44
13268,775.83
13269,569.17
13270,360.8
13271,397.1
13272,38.27
13273,81.0
13274,230.56
13275,796.4
13276,44.53
13277,891.2
13278,63.44
13279,74.45
13280,24.08
13281,477.84
13282,62.39
13283,52.0
13284,898.33
13285,1230.98
13286,48.97
13287,76.32
13288,73.61
13289,1128.0
13290,49.33
13291,28.47
13292,28.53
13293,161.4
13294,55.83
13295,50.94
13296,66.85
13297,68.13
13298,384.45
13299,47.69
13300,50.1
13301,58.89
13302,182.86
13303,213.72
13304,228.58
13305,35.55
13306,260.0
13307,53.48
13308,80.0
13309,24.02
13310,39.38
13311,887.04
13312,329.5
13313,915.2
13314,52.0
13315,415.36
13316,324.26
13317,259.05
13318,68.33
13319,32.0
13320,369.6
13321,88.33
13322,468.0
13323,31.03
13324,61.78
13325,145.83
13326,462.87
13327,353.32
13328,182.33
13329,43.9
13330,65.0
13331,40.35
13332,459.84
13333,54.74
13334,34.35
13335,492.56
13336,58.98
13337,22.82
13338,37.43
13339,80.0
13340,150.0
13341,1149.5
13342,290.04
13343,428.0
13344,348.48
13345,554.37
13346,364.5
13347,74.21
13348,40.0
13349,825.92
13350,912.08
13351,31.4
13352,53.33
13353,540.58
13354,617.76
13355,1263.9
13356,98.0
13357,108.77
13358,328.68
13359,380.96
13360,47.2
13361,35.22
13362,702.0
13363,30.02
13364,651.75
13365,433.4
13366,462.0
13367,59.0
13368,70.0
13369,628.58
13370,305.75
13371,70.0
13372,32.25
13373,635.8
13374,276.0
13375,65.28
13376,75.95
13377,718.67
13378,38.42
13379,55.11
13380,56.84
13381,861.67
13382,207.57
13383,83.5
13384,60.76
13385,438.9
13386,34.9
13387,29.46
13388,947.1
13389,62.5
13390,60.21
13391,57.41
13392,479.6
13393,49.73
13394,1021.45
13395,132.0
13396,575.3
13397,750.02
13398,63.33
13399,52.0
13400,42.18
13401,320.0
13402,312.0
13403,42.5
13404,405.0
13405,359.6
13406,635.0
13407,34.71
13408,349.72
13409,26.24
13410,35.0
13411,44.61
13412,40.0
13413,751.67
13414,66.66
13415,515.44
13416,29.07
13417,32.61
13418,751.67
13419,27.0
13420,21.25
13421,47.4
13422,27.72
13423,85.39
13424,30.69
13425,313.5
13426,17.85
13427,432.48
13428,846.0
13429,651.0
13430,696.3
13431,59.3
13432,670.67
13433,26.93
13434,32.58
13435,30.02
13436,49.0
13437,573.33
13438,328.0
13439,62.0
13440,144.0
13441,75.26
13442,30.58
13443,24.25
13444,76.0
13445,96.67
13446,71.57
13447,1173.7
13448,590.87
13449,57.69
13450,54.56
13451,334.22
13452,652.67
13453,685.73
13454,29.47
13455,593.08
13456,25.33
13457,707.16
13458,32.61
13459,548.58
13460,453.33
13461,411.06
13462,635.25
13463,51.5
13464,23.24
13465,58.03
13466,24.76
13467,36.33
13468,25.33
13469,47.09
13470,153.12
13471,19.0
13472,432.0
13473,666.42
13474,422.4
13475,53.12
13476,742.5
13477,122.4
13478,420.0
13479,290.4
13480,70.29
13481,660.0
13482,1049.58
13483,31.68
13484,1255.1
13485,568.8
13486,40.66
13487,425.7
13488,306.53
13489,750.02
13490,771.44
13491,46.95
13492,36.16
13493,150.0
13494,54.74
13495,47.05
13496,275.82
13497,45.16
13498,20.0
13499,33.15
13500,50.17
13501,74.45
13502,63.89
13503,156.2
13504,78.33
13505,73.61
13506,767.0
13507,390.87
13508,48.0
13509,76.32
13510,236.58
13511,86.67
13512,36.13
13513,726.67
13514,573.94
13515,390.72
13516,1305.7
13517,210.63
13518,56.84
13519,49.0
13520,52.89
13521,30.08
13522,95.24
13523,364.0
13524,20.0
13525,83.5
13526,61.78
13527,64.38
13528,46.0
13529,1316.7
13530,612.05
13531,54.63
13532,106.67
13533,259.6
13534,66.85
13535,742.5
13536,349.72
13537,49.91
13538,618.33
13539,210.14
13540,208.56
13541,330.8
13542,145.2
13543,47.05
13544,34.44
13545,52.89
13546,825.0
13547,721.6
13548,46.7
13549,27.72
13550,752.4
13551,99.89
13552,430.1
13553,63.7
13554,53.0
13555,479.6
13556,636.17
13557,62.5
13558,734.8
13559,21.25
13560,280.07
13561,32.17
13562,100.0
13563,93.98
13564,909.92
13565,66.25
13566,398.64
13567,103.33
13568,56.66
13569,345.0
13570,510.0
13571,37.3
13572,98.33
13573,195.83
13574,400.84
13575,728.59
13576,38.74
13577,499.2
13578,127.0
13579,531.44
13580,58.98
13581,323.82
13582,34.61
13583,88.55
13584,382.42
13585,87.28
13586,43.0
13587,850.96
13588,355.52
13589,524.17
13590,62.27
13591,108.8
13592,282.48
13593,20.0
13594,54.26
13595,38.38
13596,653.4
13597,63.44
13598,313.6
13599,262.17
13600,72.18
13601,385.97
13602,75.0
13603,44.67
13604,523.26
13605,485.27
13606,54.27
13607,52.37
13608,61.05
13609,74.07
13610,664.3
13611,50.0
13612,116.0
13613,51.15
13614,32.58
13615,91.67
13616,454.17
13617,32.83
13618,17.0
13619,806.67
13620,49.98
13621,397.5
13622,21.79
13623,919.42
13624,58.89
13625,20.0
13626,68.4
13627,365.93
13628,39.38
13629,37.28
13630,49.3
13631,70.29
13632,23.94
13633,91.67
13634,404.8
13635,921.92
13636,29.46
13637,61.67
13638,45.79
13639,96.67
13640,44.53
13641,379.28
13642,77.22
13643,401.94
13644,39.7
13645,20.8
13646,75.0
13647,28.0
13648,29.46
13649,30.4
13650,1307.9
13651,456.0
13652,45.16
13653,78.33
13654,62.5
13655,40.35
13656,199.65
13657,32.8
13658,51.15
13659,576.4
13660,54.72
13661,37.54
13662,72.84
13663,21.25
13664,70.29
13665,297.33
13666,74.35
13667,45.23
13668,523.78
13669,828.67
13670,584.1
13671,63.89
13672,22.37
13673,561.0
13674,385.72
13675,404.37
13676,693.0
13677,848.33
13678,285.72
13679,215.82
13680,411.44
13681,51.93
13682,403.92
13683,502.87
13684,493.9
13685,473.28
13686,965.83
13687,578.58
13688,46.21
13689,402.05
13690,517.0
13691,290.4
13692,61.9
13693,343.75
13694,638.0
13695,75.33
13696,45.79
13697,73.16
13698,50.0
13699,572.0
13700,73.61
